Time,Distance_to_radar[m],velocity[m/s]
2022-02-03 06:56:10.700,742.8340773488758,0.0
2022-02-03 06:56:10.800,742.8249137918634,0.14303952182653012
2022-02-03 06:56:10.900,742.8314191220186,0.43399834188028624
2022-02-03 06:56:11.000,742.8087552600722,0.4413727841961268
2022-02-03 06:56:11.100,742.7882600901434,0.4382446955961386
2022-02-03 06:56:11.200,742.7974234355727,0.1116257600530148
2022-02-03 06:56:11.300,742.7995918887713,0.08134601128815452
2022-02-03 06:56:11.400,742.7769283635326,0.402877064062012
2022-02-03 06:56:11.500,742.786091681238,0.1129615295807046
2022-02-03 06:56:11.600,742.731602157246,0.704686100786672
2022-02-03 06:56:11.700,742.7634283839908,0.3748485987868251
2022-02-03 06:56:11.800,742.7882600901434,0.3177983619198433
2022-02-03 06:56:11.900,742.7995918887713,0.14723275403147182
2022-02-03 06:56:12.000,742.7930867415109,0.30911900742556875
2022-02-03 06:56:12.100,742.7294339673317,0.9926459129759334
2022-02-03 06:56:12.200,742.7839233428015,0.7137103764532584
2022-02-03 06:56:12.300,742.7682553257293,0.2543911710697222
2022-02-03 06:56:12.400,742.8179186855785,0.7902424895202209
2022-02-03 06:56:12.500,742.8087552600722,0.15639792296870964
2022-02-03 06:56:12.600,742.7704234795544,0.5259963086936329
2022-02-03 06:56:12.700,742.7407653702018,0.4615841764668513
2022-02-03 06:56:12.800,742.7294339673317,0.4984751602962891
2022-02-03 06:56:12.900,742.7337704179344,0.17597924253556554
2022-02-03 06:56:13.000,742.7041128421466,0.43572922134298986
2022-02-03 06:56:13.100,742.6561299794062,1.0775550546689991
2022-02-03 06:56:13.200,742.6631244848783,0.2167428921447468
2022-02-03 06:56:13.300,742.6334678139135,0.34432535425665495
2022-02-03 06:56:13.400,742.6426305714775,0.19483405031172235
2022-02-03 06:56:13.500,742.6561299794062,0.3538771025391951
2022-02-03 06:56:13.600,742.6582983830173,0.270771441536153
2022-02-03 06:56:13.700,742.6469672205699,0.1564528167148946
2022-02-03 06:56:13.800,742.6652927909272,0.3814986716904882
2022-02-03 06:56:13.900,742.6582983830173,0.28386172953678124
2022-02-03 06:56:14.000,742.6766240067109,0.40625267375588325
2022-02-03 06:56:14.100,742.6901237581027,0.2742790645973733
2022-02-03 06:56:14.200,742.6809609191114,0.3672333207626026
2022-02-03 06:56:14.300,742.6739667228791,0.25783227702358574
2022-02-03 06:56:14.400,742.687466817605,0.20032224769175958
2022-02-03 06:56:14.500,742.7079611074145,0.25526146046884124
2022-02-03 06:56:14.600,742.7101298989957,0.1100780329992375
2022-02-03 06:56:14.700,742.6809609191114,0.46040262315972086
2022-02-03 06:56:14.800,742.7284555734014,0.6203178876999325
2022-02-03 06:56:14.900,742.7306243821836,0.07627039628404093
2022-02-03 06:56:15.000,742.7419561257645,0.13593190313914386
2022-02-03 06:56:15.100,742.7624508848733,0.28992829212931265
2022-02-03 06:56:15.200,742.7122987604332,0.6203034934515574
2022-02-03 06:56:15.300,742.7511190440028,0.616345771616457
2022-02-03 06:56:15.400,742.7786081171961,0.8299655285708829
2022-02-03 06:56:15.500,742.76727626763,0.1870226722350667
2022-02-03 06:56:15.600,742.7149552512066,1.0325029272917625
2022-02-03 06:56:15.700,742.6987983228992,0.23485826315658395
2022-02-03 06:56:15.800,742.6987983228992,0.12999999999919964
2022-02-03 06:56:15.900,742.7214615440439,0.3411889851950725
2022-02-03 06:56:16.000,742.7009671409635,0.24012164327673916
2022-02-03 06:56:16.100,742.723630450086,0.4573947135926113
2022-02-03 06:56:16.200,742.7489502183321,0.7080677612625949
2022-02-03 06:56:16.300,742.687466817605,0.7958176202232534
2022-02-03 06:56:16.400,742.678304112584,0.21156632417084073
2022-02-03 06:56:16.500,742.7122987604332,0.5275389547663057
2022-02-03 06:56:16.600,742.7031360298023,0.20312633493577154
2022-02-03 06:56:16.700,742.7624508848733,1.2447649648400536
2022-02-03 06:56:16.800,742.7511190440028,0.21674290121363218
2022-02-03 06:56:16.900,742.7101298989957,0.8513128863349334
2022-02-03 06:56:17.000,742.6987983228992,0.24935412828583
2022-02-03 06:56:17.100,742.6691414614772,0.391228784209272
2022-02-03 06:56:17.200,742.673479187243,0.22015606692437453
2022-02-03 06:56:17.300,742.6368293301015,1.0038749669081193
2022-02-03 06:56:17.400,742.5845110055553,0.7384864839260392
2022-02-03 06:56:17.500,742.5575112718573,0.44555135431683884
2022-02-03 06:56:17.600,742.5208630146575,0.6470432359214464
2022-02-03 06:56:17.700,742.5138699870248,0.31060824534703263
2022-02-03 06:56:17.800,742.5321938478747,0.3734183151228772
2022-02-03 06:56:17.900,742.4798778591513,0.6803398405921165
2022-02-03 06:56:18.000,742.4912084982122,0.2246719484863519
2022-02-03 06:56:18.100,742.4685472915594,0.49031615300160203
2022-02-03 06:56:18.200,742.4528794991027,0.3697497389912667
2022-02-03 06:56:18.300,742.500370348893,0.9037667146097907
2022-02-03 06:56:18.400,742.5095322525904,0.14953364010647546
2022-02-03 06:56:18.500,742.500370348893,0.11515341733043523
2022-02-03 06:56:18.600,742.5661867703963,0.7899370031873206
2022-02-03 06:56:18.700,742.5845110055553,0.3979211416002682
2022-02-03 06:56:18.800,742.5936732031004,0.3863422191611108
2022-02-03 06:56:18.900,742.6686547051457,1.1582247058402606
2022-02-03 06:56:19.000,742.650816319781,0.4831512003239837
2022-02-03 06:56:19.100,742.6098289113016,0.8100824892806124
2022-02-03 06:56:19.200,742.5780044357946,0.37284243249597526
2022-02-03 06:56:19.300,742.5984977766177,0.238240235590466
2022-02-03 06:56:19.400,742.6373162236551,0.7586712876588627
2022-02-03 06:56:19.500,742.6464787690478,0.11296154001711246
2022-02-03 06:56:19.600,742.6556413671284,0.2115663185876501
2022-02-03 06:56:19.700,742.687466817605,0.5497376435326513
2022-02-03 06:56:19.800,742.6739667228791,0.2968652942307945
2022-02-03 06:56:19.900,742.7262868363233,0.8417614216113275
2022-02-03 06:56:20.000,742.7856025306885,1.1950898822849083
2022-02-03 06:56:20.100,742.8082664071833,0.2835664450332245
2022-02-03 06:56:20.200,742.8309305674156,0.4903161566530189
2022-02-03 06:56:20.300,742.8470884844893,0.48995755282872716
2022-02-03 06:56:20.400,742.8789164497726,0.41726668472099343
2022-02-03 06:56:20.500,742.9107448545003,0.5958283878191756
2022-02-03 06:56:20.600,742.9312410750879,0.4467196081446352
2022-02-03 06:56:20.700,742.9517374723074,0.41322925209381967
2022-02-03 06:56:20.800,742.9905619081046,0.7667347064235654
2022-02-03 06:56:20.900,742.9722340470756,0.41465797345968636
2022-02-03 06:56:21.000,742.9452311179185,0.5485581170574062
2022-02-03 06:56:21.100,742.9678963727553,0.4819854010088906
2022-02-03 06:56:21.200,742.9997259200483,0.694414488523258
2022-02-03 06:56:21.300,743.0747195731182,1.1320267137020754
2022-02-03 06:56:21.400,743.0455467730054,0.6072648313865486
2022-02-03 06:56:21.500,743.0455467730054,0.12999999999919964
2022-02-03 06:56:21.600,743.0477155022119,0.2803875413593116
2022-02-03 06:56:21.700,743.1113771072972,1.0200715167527132
2022-02-03 06:56:21.800,743.1637068008002,0.9222051263115549
2022-02-03 06:56:21.900,743.1593690132221,0.3270606882573084
2022-02-03 06:56:22.000,743.1707026016743,0.5177619936705983
2022-02-03 06:56:22.100,743.1593690132221,0.1564528110569796
2022-02-03 06:56:22.200,743.2003659337737,0.5573451741072651
2022-02-03 06:56:22.300,743.2413635601014,0.7157049903875194
2022-02-03 06:56:22.400,743.2208646587225,0.2552614478290575
2022-02-03 06:56:22.500,743.2483598070314,0.4419759906782888
2022-02-03 06:56:22.600,743.3006924199024,0.8488005059965197
2022-02-03 06:56:22.700,743.3120266434355,0.3016247372004484
2022-02-03 06:56:22.800,743.34868843703,0.8041547984637192
2022-02-03 06:56:22.900,743.3621917260764,0.1879601131093507
2022-02-03 06:56:23.000,743.3713573072172,0.1263341124231635
2022-02-03 06:56:23.100,743.3600228374097,0.17371666964091487
